deck,ev_farmer_X,std_X,std_XYZ,sharpe_X,sharpe_XYZ,kelly_f,max_ratio,kelly_log_growth,kelly_growth,winrate_X,nonpair_win_X,pair_win_X,twoFarmers,threeFarmers,joint_m1_m1_m1,joint_m1_m1_1,joint_m1_m1_2,joint_m1_1_m1,joint_m1_1_1,joint_m1_1_2,joint_m1_2_m1,joint_m1_2_1,joint_m1_2_2,joint_1_m1_m1,joint_1_m1_1,joint_1_m1_2,joint_1_1_m1,joint_1_1_1,joint_1_1_2,joint_1_2_m1,joint_1_2_1,joint_1_2_2,joint_2_m1_m1,joint_2_m1_1,joint_2_m1_2,joint_2_1_m1,joint_2_1_1,joint_2_1_2,joint_2_2_m1,joint_2_2_1,joint_2_2_2,prob_from_prior,farmerWinWeight_X,farmerWinWeight_Y,farmerWinWeight_Z,farmerWinNonPairWeight_X,farmerWinNonPairWeight_Y,farmerWinNonPairWeight_Z,farmerWinPairWeight_X,farmerWinPairWeight_Y,farmerWinPairWeight_Z,-1_-1_-1_Weight,-1_-1_1_Weight,-1_-1_2_Weight,-1_1_-1_Weight,-1_1_1_Weight,-1_1_2_Weight,-1_2_-1_Weight,-1_2_1_Weight,-1_2_2_Weight,1_-1_-1_Weight,1_-1_1_Weight,1_-1_2_Weight,1_1_-1_Weight,1_1_1_Weight,1_1_2_Weight,1_2_-1_Weight,1_2_1_Weight,1_2_2_Weight,2_-1_-1_Weight,2_-1_1_Weight,2_-1_2_Weight,2_1_-1_Weight,2_1_1_Weight,2_1_2_Weight,2_2_-1_Weight,2_2_1_Weight,2_2_2_Weight,totalDeals
00000404,-0.0571428571428572,1.39269229793759,0.908463605461981,-0.04103049699311,-0.0629005463722425,0,0,0,0,0.314285714285714,0,0.314285714285714,0.385714285714286,0,0.442857142857143,0,0.0571428571428571,0,0,0,0.0571428571428571,0,0.128571428571429,0,0,0,0,0,0,0,0,0,0.0571428571428571,0,0.128571428571429,0,0,0,0.128571428571429,0,0,9.50723976307959e-08,792,792,792,0,0,0,792,792,792,1116,0,144,0,0,0,144,0,324,0,0,0,0,0,0,0,0,0,144,0,324,0,0,0,324,0,0,2520
00000413,0.0785714285714286,1.33666887203577,0.949194072755989,0.0587815204013565,0.0827769903190572,0.0296579032708211,0.0593968700014641,0.347081289451325,0.347684314018741,0.407142857142857,0.142857142857143,0.264285714285714,0.421428571428571,0.164285714285714,0.364285714285714,0,0.0714285714285714,0,0,0.0285714285714286,0.0714285714285714,0.0285714285714286,0.0285714285714286,0,0,0.0285714285714286,0,0.0571428571428571,0,0.0285714285714286,0,0.0285714285714286,0.0714285714285714,0.0285714285714286,0.0285714285714286,0.0285714285714286,0,0.0285714285714286,0.0285714285714286,0.0285714285714286,0.0214285714285714,1.52115836209273e-06,1026,1026,1026,360,360,360,666,666,666,918,0,180,0,0,72,180,72,72,0,0,72,0,144,0,72,0,72,180,72,72,72,0,72,72,72,54,2520
00000422,0.102380952380952,1.3080316173618,0.857179232032405,0.0782710073839398,0.119439375751327,0.046040475396034,0.090968341942707,0.708297328046742,0.710811686443526,0.430952380952381,0.19047619047619,0.24047619047619,0.5,0.114285714285714,0.321428571428571,0,0.0595238095238095,0,0.0380952380952381,0.019047619047619,0.0595238095238095,0.019047619047619,0.0523809523809524,0,0.0380952380952381,0.019047619047619,0.0380952380952381,0,0.0380952380952381,0.019047619047619,0.0380952380952381,0,0.0595238095238095,0.019047619047619,0.0523809523809524,0.019047619047619,0.0380952380952381,0,0.0523809523809524,0,0,3.42260631470865e-06,1086,1086,1086,480,480,480,606,606,606,810,0,150,0,96,48,150,48,132,0,96,48,96,0,96,48,96,0,150,48,132,48,96,0,132,0,0,2520
00000431,0.0785714285714286,1.33666887203577,0.865210052746817,0.0587815204013563,0.0908119690958109,0.0363492587911772,0.0730030922632374,0.422982996713588,0.423878832423367,0.407142857142857,0.142857142857143,0.264285714285714,0.364285714285714,0.107142857142857,0.25,0.0571428571428571,0.0714285714285714,0.0571428571428571,0,0.0285714285714286,0.0714285714285714,0.0285714285714286,0.0285714285714286,0.0571428571428571,0,0.0285714285714286,0,0,0,0.0285714285714286,0,0.0285714285714286,0.0714285714285714,0.0285714285714286,0.0285714285714286,0.0285714285714286,0,0.0285714285714286,0.0285714285714286,0.0285714285714286,0.0214285714285714,1.52115836209273e-06,1026,1026,1026,360,360,360,666,666,666,630,144,180,144,0,72,180,72,72,144,0,72,0,0,0,72,0,72,180,72,72,72,0,72,72,72,54,2520
00000440,-0.0571428571428572,1.39269229793759,0.908463605461981,-0.04103049699311,-0.0629005463722425,0,0,0,0,0.314285714285714,0,0.314285714285714,0.385714285714286,0,0.442857142857143,0,0.0571428571428571,0,0,0,0.0571428571428571,0,0.128571428571429,0,0,0,0,0,0,0,0,0,0.0571428571428571,0,0.128571428571429,0,0,0,0.128571428571429,0,0,9.50723976307959e-08,792,792,792,0,0,0,792,792,792,1116,0,144,0,0,0,144,0,324,0,0,0,0,0,0,0,0,0,144,0,324,0,0,0,324,0,0,2520
00001034,0.0785714285714286,1.33666887203577,1.00995891342308,0.0587815204013559,0.077796658385958,0.0263671414428436,0.0529834210940109,0.307856831903623,0.308331197712645,0.407142857142857,0.142857142857143,0.264285714285714,0.357142857142857,0.25,0.385714285714286,0,0.0857142857142857,0,0,0,0.0857142857142857,0,0.0357142857142857,0,0,0,0,0.0571428571428571,0.0285714285714286,0,0.0285714285714286,0.0285714285714286,0.0857142857142857,0,0.0357142857142857,0,0.0285714285714286,0.0285714285714286,0.0357142857142857,0.0285714285714286,0.0214285714285714,1.52115836209273e-06,1026,1026,1026,360,360,360,666,666,666,972,0,216,0,0,0,216,0,90,0,0,0,0,144,72,0,72,72,216,0,90,0,72,72,90,72,54,2520
00001043,0.0785714285714286,1.33666887203577,0.988513967501511,0.0587815204013565,0.0794843888448233,0.027595104599299,0.0554684416285025,0.321935104717929,0.322453872325142,0.407142857142857,0.142857142857143,0.264285714285714,0.335714285714286,0.25,0.364285714285714,0,0.1,0,0,0,0.1,0,0.0285714285714286,0,0,0,0,0.0571428571428571,0.0285714285714286,0,0.0285714285714286,0.0285714285714286,0.1,0,0.0285714285714286,0,0.0285714285714286,0.0285714285714286,0.0285714285714286,0.0285714285714286,0.0214285714285714,1.52115836209273e-06,1026,1026,1026,360,360,360,666,666,666,918,0,252,0,0,0,252,0,72,0,0,0,0,144,72,0,72,72,252,0,72,0,72,72,72,72,54,2520
00001124,0.111904761904762,1.28520933646965,0.897625363120388,0.0870712332452811,0.124667557872641,0.0466821216449861,0.0925720038275804,0.780689118837869,0.783744442022463,0.445238095238095,0.223809523809524,0.221428571428571,0.471428571428571,0.192857142857143,0.328571428571429,0,0.0666666666666667,0,0.019047619047619,0.0285714285714286,0.0666666666666667,0.0285714285714286,0.0166666666666667,0,0.019047619047619,0.0285714285714286,0.019047619047619,0.0571428571428571,0.0285714285714286,0.0285714285714286,0.0285714285714286,0.0142857142857143,0.0666666666666667,0.0285714285714286,0.0166666666666667,0.0285714285714286,0.0285714285714286,0.0142857142857143,0.0166666666666667,0.0142857142857143,0.00714285714285714,9.1269501725564e-06,1122,1122,1122,564,564,564,558,558,558,828,0,168,0,48,72,168,72,42,0,48,72,48,144,72,72,72,36,168,72,42,72,72,36,42,36,18,2520
00001133,0.0642857142857143,1.25476642268998,0.909296281687744,0.051233212112816,0.070698314268254,0.0260965785535997,0.0521327898397952,0.250973865760772,0.251289068804509,0.435714285714286,0.242857142857143,0.192857142857143,0.485714285714286,0.185714285714286,0.364285714285714,0,0.05,0,0.0428571428571429,0.0142857142857143,0.05,0.0142857142857143,0.0285714285714286,0,0.0428571428571429,0.0142857142857143,0.0428571428571429,0.0571428571428571,0.0285714285714286,0.0142857142857143,0.0285714285714286,0.0142857142857143,0.05,0.0142857142857143,0.0285714285714286,0.0142857142857143,0.0285714285714286,0.0142857142857143,0.0285714285714286,0.0142857142857143,0,2.43385337934837e-05,1098,1098,1098,612,612,612,486,486,486,918,0,126,0,108,36,126,36,72,0,108,36,108,144,72,36,72,36,126,36,72,36,72,36,72,36,0,2520
00001142,0.111904761904762,1.28520933646965,0.88963227135221,0.0870712332452817,0.125787660259526,0.0475482334655451,0.0942526244609019,0.795102760586124,0.798272096843722,0.445238095238095,0.223809523809524,0.221428571428571,0.464285714285714,0.192857142857143,0.321428571428571,0,0.0714285714285714,0,0.019047619047619,0.0285714285714286,0.0714285714285714,0.0285714285714286,0.0142857142857143,0,0.019047619047619,0.0285714285714286,0.019047619047619,0.0571428571428571,0.0285714285714286,0.0285714285714286,0.0285714285714286,0.0142857142857143,0.0714285714285714,0.0285714285714286,0.0142857142857143,0.0285714285714286,0.0285714285714286,0.0142857142857143,0.0142857142857143,0.0142857142857143,0.00714285714285714,9.1269501725564e-06,1122,1122,1122,564,564,564,558,558,558,810,0,180,0,48,72,180,72,36,0,48,72,48,144,72,72,72,36,180,72,36,72,72,36,36,36,18,2520
00001214,0.111904761904762,1.28520933646965,0.868871475952201,0.0870712332452818,0.128793227769534,0.0504575219582109,0.100254099094892,0.840458796493454,0.844000566856647,0.445238095238095,0.223809523809524,0.221428571428571,0.414285714285714,0.192857142857143,0.271428571428571,0.0380952380952381,0.0666666666666667,0.0380952380952381,0,0.0285714285714286,0.0666666666666667,0.0285714285714286,0.0166666666666667,0.0380952380952381,0,0.0285714285714286,0,0.0571428571428571,0.0285714285714286,0.0285714285714286,0.0285714285714286,0.0142857142857143,0.0666666666666667,0.0285714285714286,0.0166666666666667,0.0285714285714286,0.0285714285714286,0.0142857142857143,0.0166666666666667,0.0142857142857143,0.00714285714285714,9.1269501725564e-06,1122,1122,1122,564,564,564,558,558,558,684,96,168,96,0,72,168,72,42,96,0,72,0,144,72,72,72,36,168,72,42,72,72,36,42,36,18,2520
00001223,0.0380952380952382,1.21830334422456,0.827201933356513,0.0312690909664087,0.0460531299058498,0.0187826760167801,0.0376386852088018,0.106897596370509,0.106954752215319,0.438095238095238,0.276190476190476,0.161904761904762,0.414285714285714,0.178571428571429,0.278571428571429,0.0380952380952381,0.0642857142857143,0.0380952380952381,0.0476190476190476,0.00952380952380952,0.0642857142857143,0.00952380952380952,0.0119047619047619,0.0380952380952381,0.0476190476190476,0.00952380952380952,0.0476190476190476,0.0571428571428571,0.0285714285714286,0.00952380952380952,0.0285714285714286,0.00952380952380952,0.0642857142857143,0.00952380952380952,0.0119047619047619,0.00952380952380952,0.0285714285714286,0.00952380952380952,0.0119047619047619,0.00952380952380952,0.00714285714285714,5.47617010353384e-05,1104,1104,1104,696,696,696,408,408,408,702,96,162,96,120,24,162,24,30,96,120,24,120,144,72,24,72,24,162,24,30,24,72,24,30,24,18,2520
00001232,0.0380952380952382,1.21830334422456,0.834842171459472,0.0312690909664085,0.045631664759627,0.0184338318431416,0.0369411050138491,0.104921558851893,0.104976620775045,0.438095238095238,0.276190476190476,0.161904761904762,0.4,0.192857142857143,0.278571428571429,0.0476190476190476,0.0595238095238095,0.0476190476190476,0.0285714285714286,0.0142857142857143,0.0595238095238095,0.0142857142857143,0.0119047619047619,0.0476190476190476,0.0285714285714286,0.0142857142857143,0.0285714285714286,0.0857142857142857,0.0238095238095238,0.0142857142857143,0.0238095238095238,0.00952380952380952,0.0595238095238095,0.0142857142857143,0.0119047619047619,0.0142857142857143,0.0238095238095238,0.00952380952380952,0.0119047619047619,0.00952380952380952,0.00714285714285714,5.47617010353384e-05,1104,1104,1104,696,696,696,408,408,408,702,120,150,120,72,36,150,36,30,120,72,36,72,216,60,36,60,24,150,36,30,36,60,24,30,24,18,2520
00001241,0.111904761904762,1.28520933646965,0.883365421057549,0.0870712332452816,0.12668003437444,0.0491607363376973,0.0979417664575494,0.81691558443965,0.820261444545257,0.445238095238095,0.223809523809524,0.221428571428571,0.385714285714286,0.221428571428571,0.271428571428571,0.0380952380952381,0.0761904761904762,0.0380952380952381,0,0.019047619047619,0.0761904761904762,0.019047619047619,0.0166666666666667,0.0380952380952381,0,0.019047619047619,0,0.0571428571428571,0.0380952380952381,0.019047619047619,0.0380952380952381,0.0142857142857143,0.0761904761904762,0.019047619047619,0.0166666666666667,0.019047619047619,0.0380952380952381,0.0142857142857143,0.0166666666666667,0.0142857142857143,0.00714285714285714,9.1269501725564e-06,1122,1122,1122,564,564,564,558,558,558,684,96,192,96,0,48,192,48,42,96,0,48,0,144,96,48,96,36,192,48,42,48,96,36,42,36,18,2520
00001304,0.0785714285714286,1.33666887203577,1.00995891342308,0.0587815204013559,0.077796658385958,0.0263671414428436,0.0529834210940109,0.307856831903623,0.308331197712645,0.407142857142857,0.142857142857143,0.264285714285714,0.357142857142857,0.25,0.385714285714286,0,0.0857142857142857,0,0,0,0.0857142857142857,0,0.0357142857142857,0,0,0,0,0.0571428571428571,0.0285714285714286,0,0.0285714285714286,0.0285714285714286,0.0857142857142857,0,0.0357142857142857,0,0.0285714285714286,0.0285714285714286,0.0357142857142857,0.0285714285714286,0.0214285714285714,1.52115836209273e-06,1026,1026,1026,360,360,360,666,666,666,972,0,216,0,0,0,216,0,90,0,0,0,0,144,72,0,72,72,216,0,90,0,72,72,90,72,54,2520
00001313,0.0642857142857143,1.25476642268998,0.888101621322649,0.051233212112816,0.0723855387066789,0.0274932958273358,0.0549894195675784,0.263978833740919,0.26432756465532,0.435714285714286,0.242857142857143,0.192857142857143,0.442857142857143,0.185714285714286,0.321428571428571,0.0285714285714286,0.05,0.0285714285714286,0.0285714285714286,0.0142857142857143,0.05,0.0142857142857143,0.0285714285714286,0.0285714285714286,0.0285714285714286,0.0142857142857143,0.0285714285714286,0.0571428571428571,0.0285714285714286,0.0142857142857143,0.0285714285714286,0.0142857142857143,0.05,0.0142857142857143,0.0285714285714286,0.0142857142857143,0.0285714285714286,0.0142857142857143,0.0285714285714286,0.0142857142857143,0,2.43385337934837e-05,1098,1098,1098,612,612,612,486,486,486,810,72,126,72,72,36,126,36,72,72,72,36,72,144,72,36,72,36,126,36,72,36,72,36,72,36,0,2520
00001322,0.0380952380952382,1.21830334422456,0.834842171459472,0.0312690909664085,0.045631664759627,0.0184338318431416,0.0369411050138491,0.104921558851893,0.104976620775045,0.438095238095238,0.276190476190476,0.161904761904762,0.4,0.192857142857143,0.278571428571429,0.0476190476190476,0.0595238095238095,0.0476190476190476,0.0285714285714286,0.0142857142857143,0.0595238095238095,0.0142857142857143,0.0119047619047619,0.0476190476190476,0.0285714285714286,0.0142857142857143,0.0285714285714286,0.0857142857142857,0.0238095238095238,0.0142857142857143,0.0238095238095238,0.00952380952380952,0.0595238095238095,0.0142857142857143,0.0119047619047619,0.0142857142857143,0.0238095238095238,0.00952380952380952,0.0119047619047619,0.00952380952380952,0.00714285714285714,5.47617010353384e-05,1104,1104,1104,696,696,696,408,408,408,702,120,150,120,72,36,150,36,30,120,72,36,72,216,60,36,60,24,150,36,30,36,60,24,30,24,18,2520
00001331,0.0642857142857143,1.25476642268998,0.888101621322649,0.0512332121128155,0.0723855387066784,0.0276451627432717,0.055397003069339,0.264941114142195,0.265292393271117,0.435714285714286,0.242857142857143,0.192857142857143,0.385714285714286,0.214285714285714,0.292857142857143,0.0571428571428571,0.05,0.0571428571428571,0,0.0142857142857143,0.05,0.0142857142857143,0.0285714285714286,0.0571428571428571,0,0.0142857142857143,0,0.0857142857142857,0.0285714285714286,0.0142857142857143,0.0285714285714286,0.0142857142857143,0.05,0.0142857142857143,0.0285714285714286,0.0142857142857143,0.0285714285714286,0.0142857142857143,0.0285714285714286,0.0142857142857143,0,2.43385337934837e-05,1098,1098,1098,612,612,612,486,486,486,738,144,126,144,0,36,126,36,72,144,0,36,0,216,72,36,72,36,126,36,72,36,72,36,72,36,0,2520
00001340,0.0785714285714286,1.33666887203577,1.00995891342308,0.0587815204013559,0.077796658385958,0.0263671414428436,0.0529834210940109,0.307856831903623,0.308331197712645,0.407142857142857,0.142857142857143,0.264285714285714,0.357142857142857,0.25,0.385714285714286,0,0.0857142857142857,0,0,0,0.0857142857142857,0,0.0357142857142857,0,0,0,0,0.0571428571428571,0.0285714285714286,0,0.0285714285714286,0.0285714285714286,0.0857142857142857,0,0.0357142857142857,0,0.0285714285714286,0.0285714285714286,0.0357142857142857,0.0285714285714286,0.0214285714285714,1.52115836209273e-06,1026,1026,1026,360,360,360,666,666,666,972,0,216,0,0,0,216,0,90,0,0,0,0,144,72,0,72,72,216,0,90,0,72,72,90,72,54,2520
00001403,0.0785714285714286,1.33666887203577,0.988513967501511,0.0587815204013565,0.0794843888448233,0.027595104599299,0.0554684416285025,0.321935104717929,0.322453872325142,0.407142857142857,0.142857142857143,0.264285714285714,0.335714285714286,0.25,0.364285714285714,0,0.1,0,0,0,0.1,0,0.0285714285714286,0,0,0,0,0.0571428571428571,0.0285714285714286,0,0.0285714285714286,0.0285714285714286,0.1,0,0.0285714285714286,0,0.0285714285714286,0.0285714285714286,0.0285714285714286,0.0285714285714286,0.0214285714285714,1.52115836209273e-06,1026,1026,1026,360,360,360,666,666,666,918,0,252,0,0,0,252,0,72,0,0,0,0,144,72,0,72,72,252,0,72,0,72,72,72,72,54,2520
00001412,0.111904761904762,1.28520933646965,0.88963227135221,0.0870712332452817,0.125787660259526,0.0475482334655451,0.0942526244609019,0.795102760586124,0.798272096843722,0.445238095238095,0.223809523809524,0.221428571428571,0.464285714285714,0.192857142857143,0.321428571428571,0,0.0714285714285714,0,0.019047619047619,0.0285714285714286,0.0714285714285714,0.0285714285714286,0.0142857142857143,0,0.019047619047619,0.0285714285714286,0.019047619047619,0.0571428571428571,0.0285714285714286,0.0285714285714286,0.0285714285714286,0.0142857142857143,0.0714285714285714,0.0285714285714286,0.0142857142857143,0.0285714285714286,0.0285714285714286,0.0142857142857143,0.0142857142857143,0.0142857142857143,0.00714285714285714,9.1269501725564e-06,1122,1122,1122,564,564,564,558,558,558,810,0,180,0,48,72,180,72,36,0,48,72,48,144,72,72,72,36,180,72,36,72,72,36,36,36,18,2520
00001421,0.111904761904762,1.28520933646965,0.875242110980994,0.0870712332452814,0.127855778990497,0.0501421245910692,0.0998715315250837,0.832940543320625,0.836419144583253,0.445238095238095,0.223809523809524,0.221428571428571,0.378571428571429,0.221428571428571,0.264285714285714,0.0380952380952381,0.080952380952381,0.0380952380952381,0,0.019047619047619,0.080952380952381,0.019047619047619,0.0142857142857143,0.0380952380952381,0,0.019047619047619,0,0.0571428571428571,0.0380952380952381,0.019047619047619,0.0380952380952381,0.0142857142857143,0.080952380952381,0.019047619047619,0.0142857142857143,0.019047619047619,0.0380952380952381,0.0142857142857143,0.0142857142857143,0.0142857142857143,0.00714285714285714,9.1269501725564e-06,1122,1122,1122,564,564,564,558,558,558,666,96,204,96,0,48,204,48,36,96,0,48,0,144,96,48,96,36,204,48,36,48,96,36,36,36,18,2520
00001430,0.0785714285714286,1.33666887203577,0.988513967501511,0.0587815204013565,0.0794843888448233,0.027595104599299,0.0554684416285025,0.321935104717929,0.322453872325142,0.407142857142857,0.142857142857143,0.264285714285714,0.335714285714286,0.25,0.364285714285714,0,0.1,0,0,0,0.1,0,0.0285714285714286,0,0,0,0,0.0571428571428571,0.0285714285714286,0,0.0285714285714286,0.0285714285714286,0.1,0,0.0285714285714286,0,0.0285714285714286,0.0285714285714286,0.0285714285714286,0.0285714285714286,0.0214285714285714,1.52115836209273e-06,1026,1026,1026,360,360,360,666,666,666,918,0,252,0,0,0,252,0,72,0,0,0,0,144,72,0,72,72,252,0,72,0,72,72,72,72,54,2520
00002024,0.102380952380952,1.30803161736181,0.873686250549414,0.0782710073839391,0.11718274416768,0.044589030092563,0.0882784903528385,0.684674042361156,0.687023293593194,0.430952380952381,0.19047619047619,0.24047619047619,0.5,0.121428571428571,0.328571428571429,0,0.0571428571428571,0,0.0380952380952381,0.019047619047619,0.0571428571428571,0.019047619047619,0.05,0,0.0380952380952381,0.019047619047619,0.0380952380952381,0,0.0380952380952381,0.019047619047619,0.0380952380952381,0,0.0571428571428571,0.019047619047619,0.05,0.019047619047619,0.0380952380952381,0,0.05,0,0.00714285714285714,3.42260631470865e-06,1086,1086,1086,480,480,480,606,606,606,828,0,144,0,96,48,144,48,126,0,96,48,96,0,96,48,96,0,144,48,126,48,96,0,126,0,18,2520
00002033,0.0714285714285714,1.27974806194064,0.878116413338317,0.0558145572185945,0.0813429408032844,0.0311774290478149,0.0622061072478228,0.332905779065038,0.333460525777517,0.428571428571429,0.214285714285714,0.214285714285714,0.471428571428571,0.15,0.335714285714286,0,0.0642857142857143,0,0.0285714285714286,0.0285714285714286,0.0642857142857143,0.0285714285714286,0.0214285714285714,0,0.0285714285714286,0.0285714285714286,0.0285714285714286,0.0857142857142857,0,0.0285714285714286,0,0.0142857142857143,0.0642857142857143,0.0285714285714286,0.0214285714285714,0.0285714285714286,0,0.0142857142857143,0.0214285714285714,0.0142857142857143,0.0214285714285714,9.1269501725564e-06,1080,1080,1080,540,540,540,540,540,540,846,0,162,0,72,72,162,72,54,0,72,72,72,216,0,72,0,36,162,72,54,72,0,36,54,36,54,2520
00002042,0.102380952380952,1.3080316173618,0.865472096669429,0.0782710073839397,0.118294919934383,0.0454441131996513,0.0899324308416981,0.697820562854685,0.700261003874893,0.430952380952381,0.19047619047619,0.24047619047619,0.492857142857143,0.121428571428571,0.321428571428571,0,0.0619047619047619,0,0.0380952380952381,0.019047619047619,0.0619047619047619,0.019047619047619,0.0476190476190476,0,0.0380952380952381,0.019047619047619,0.0380952380952381,0,0.0380952380952381,0.019047619047619,0.0380952380952381,0,0.0619047619047619,0.019047619047619,0.0476190476190476,0.019047619047619,0.0380952380952381,0,0.0476190476190476,0,0.00714285714285714,3.42260631470865e-06,1086,1086,1086,480,480,480,606,606,606,810,0,156,0,96,48,156,48,120,0,96,48,96,0,96,48,96,0,156,48,120,48,96,0,120,0,18,2520
00002114,0.111904761904762,1.28520933646965,0.85413161534188,0.0870712332452815,0.131015829287587,0.0522389575352468,0.10360355594219,0.870345357896802,0.874143875182461,0.445238095238095,0.223809523809524,0.221428571428571,0.442857142857143,0.164285714285714,0.271428571428571,0.019047619047619,0.0761904761904762,0.019047619047619,0.0380952380952381,0.019047619047619,0.0761904761904762,0.019047619047619,0.0166666666666667,0.019047619047619,0.0380952380952381,0.019047619047619,0.0380952380952381,0,0.0380952380952381,0.019047619047619,0.0380952380952381,0.0142857142857143,0.0761904761904762,0.019047619047619,0.0166666666666667,0.019047619047619,0.0380952380952381,0.0142857142857143,0.0166666666666667,0.0142857142857143,0.00714285714285714,9.1269501725564e-06,1122,1122,1122,564,564,564,558,558,558,684,48,192,48,96,48,192,48,42,48,96,48,96,0,96,48,96,36,192,48,42,48,96,36,42,36,18,2520
00002123,0.0380952380952382,1.21830334422456,0.834842171459472,0.0312690909664085,0.045631664759627,0.0184338318431416,0.0369411050138491,0.104921558851893,0.104976620775045,0.438095238095238,0.276190476190476,0.161904761904762,0.4,0.192857142857143,0.278571428571429,0.0476190476190476,0.0595238095238095,0.0476190476190476,0.0285714285714286,0.0142857142857143,0.0595238095238095,0.0142857142857143,0.0119047619047619,0.0476190476190476,0.0285714285714286,0.0142857142857143,0.0285714285714286,0.0857142857142857,0.0238095238095238,0.0142857142857143,0.0238095238095238,0.00952380952380952,0.0595238095238095,0.0142857142857143,0.0119047619047619,0.0142857142857143,0.0238095238095238,0.00952380952380952,0.0119047619047619,0.00952380952380952,0.00714285714285714,5.47617010353384e-05,1104,1104,1104,696,696,696,408,408,408,702,120,150,120,72,36,150,36,30,120,72,36,72,216,60,36,60,24,150,36,30,36,60,24,30,24,18,2520
00002132,0.0380952380952382,1.21830334422456,0.834842171459472,0.0312690909664085,0.045631664759627,0.0184338318431416,0.0369411050138491,0.104921558851893,0.104976620775045,0.438095238095238,0.276190476190476,0.161904761904762,0.4,0.192857142857143,0.278571428571429,0.0476190476190476,0.0595238095238095,0.0476190476190476,0.0285714285714286,0.0142857142857143,0.0595238095238095,0.0142857142857143,0.0119047619047619,0.0476190476190476,0.0285714285714286,0.0142857142857143,0.0285714285714286,0.0857142857142857,0.0238095238095238,0.0142857142857143,0.0238095238095238,0.00952380952380952,0.0595238095238095,0.0142857142857143,0.0119047619047619,0.0142857142857143,0.0238095238095238,0.00952380952380952,0.0119047619047619,0.00952380952380952,0.00714285714285714,5.47617010353384e-05,1104,1104,1104,696,696,696,408,408,408,702,120,150,120,72,36,150,36,30,120,72,36,72,216,60,36,60,24,150,36,30,36,60,24,30,24,18,2520
00002141,0.111904761904762,1.28520933646965,0.85413161534188,0.0870712332452815,0.131015829287587,0.0522389575352468,0.10360355594219,0.870345357896802,0.874143875182461,0.445238095238095,0.223809523809524,0.221428571428571,0.442857142857143,0.164285714285714,0.271428571428571,0.019047619047619,0.0761904761904762,0.019047619047619,0.0380952380952381,0.019047619047619,0.0761904761904762,0.019047619047619,0.0166666666666667,0.019047619047619,0.0380952380952381,0.019047619047619,0.0380952380952381,0,0.0380952380952381,0.019047619047619,0.0380952380952381,0.0142857142857143,0.0761904761904762,0.019047619047619,0.0166666666666667,0.019047619047619,0.0380952380952381,0.0142857142857143,0.0166666666666667,0.0142857142857143,0.00714285714285714,9.1269501725564e-06,1122,1122,1122,564,564,564,558,558,558,684,48,192,48,96,48,192,48,42,48,96,48,96,0,96,48,96,36,192,48,42,48,96,36,42,36,18,2520
00002204,0.102380952380952,1.30803161736181,0.873686250549414,0.0782710073839391,0.11718274416768,0.044589030092563,0.0882784903528385,0.684674042361156,0.687023293593194,0.430952380952381,0.19047619047619,0.24047619047619,0.5,0.121428571428571,0.328571428571429,0,0.0571428571428571,0,0.0380952380952381,0.019047619047619,0.0571428571428571,0.019047619047619,0.05,0,0.0380952380952381,0.019047619047619,0.0380952380952381,0,0.0380952380952381,0.019047619047619,0.0380952380952381,0,0.0571428571428571,0.019047619047619,0.05,0.019047619047619,0.0380952380952381,0,0.05,0,0.00714285714285714,3.42260631470865e-06,1086,1086,1086,480,480,480,606,606,606,828,0,144,0,96,48,144,48,126,0,96,48,96,0,96,48,96,0,144,48,126,48,96,0,126,0,18,2520
00002213,0.0380952380952382,1.21830334422456,0.827201933356513,0.0312690909664082,0.0460531299058494,0.0187467834265205,0.0375474179062807,0.106758430243707,0.10681543734067,0.438095238095238,0.276190476190476,0.161904761904762,0.414285714285714,0.178571428571429,0.278571428571429,0.0476190476190476,0.0547619047619048,0.0476190476190476,0.0285714285714286,0.019047619047619,0.0547619047619048,0.019047619047619,0.0119047619047619,0.0476190476190476,0.0285714285714286,0.019047619047619,0.0285714285714286,0.0857142857142857,0.019047619047619,0.019047619047619,0.019047619047619,0.00952380952380952,0.0547619047619048,0.019047619047619,0.0119047619047619,0.019047619047619,0.019047619047619,0.00952380952380952,0.0119047619047619,0.00952380952380952,0.00714285714285714,5.47617010353384e-05,1104,1104,1104,696,696,696,408,408,408,702,120,138,120,72,48,138,48,30,120,72,48,72,216,48,48,48,24,138,48,30,48,48,24,30,24,18,2520
00002222,-0.00476190476190474,1.17715402984373,0.824543209393673,-0.00404526904821243,-0.00577520341888108,0,0,0,0,0.433333333333333,0.304761904761905,0.128571428571429,0.404761904761905,0.192857142857143,0.297619047619048,0.0634920634920635,0.0357142857142857,0.0634920634920635,0.0253968253968254,0.0126984126984127,0.0357142857142857,0.0126984126984127,0.0198412698412698,0.0634920634920635,0.0253968253968254,0.0126984126984127,0.0253968253968254,0.114285714285714,0.0253968253968254,0.0126984126984127,0.0253968253968254,0,0.0357142857142857,0.0126984126984127,0.0198412698412698,0.0126984126984127,0.0253968253968254,0,0.0198412698412698,0,0.00238095238095238,0.000123213827329511,1092,1092,1092,768,768,768,324,324,324,750,160,90,160,64,32,90,32,50,160,64,32,64,288,64,32,64,0,90,32,50,32,64,0,50,0,6,2520
