deck,ev_farmer_X,kelly_f
11333212,0.00302197802197812,0.00156051628150994
11333221,9.15750915752023e-05,4.73623906234975e-05
11333230,0.0171245421245422,0.00867835944992488
11333302,0.0193223443223444,0.00963756469658224
11333311,0.00586080586080584,0.00296618914059671
11333320,0.0116300366300367,0.00584317864304894
11333401,0.028021978021978,0.0135972728496374
11333410,0.0232600732600733,0.0113506724980826
11334004,0.0720695970695971,0.0346991433833864
11334013,0.0461538461538461,0.0229510296008402
11334022,0.0357142857142857,0.0179323015903514
11334031,0.0432234432234432,0.0214440675537267
11334040,0.0662087912087913,0.0318362462654778
11334103,0.0448717948717948,0.0220629720270771
11334112,0.023992673992674,0.012065942780788
11334121,0.0216117216117216,0.0108667982424982
11334130,0.0377289377289377,0.018570529976971
11334202,0.0294871794871794,0.0144926700194485
11334211,0.0166666666666667,0.00829776759912331
11334220,0.0228937728937728,0.0112908600928853
11334301,0.0283882783882784,0.0137129989318746
11334310,0.0241758241758242,0.0117213805615116
11334400,0.0391025641025641,0.0183853937412595
11340034,0.0414835164835164,0.020883829005063
11340043,0.0414835164835164,0.0209460130975086
11340124,0.0396520146520145,0.0202040748593813
11340133,0.0296703296703297,0.01534442459937
11340142,0.037087912087912,0.0190508825977468
11340214,0.046978021978022,0.0237173728194258
11340223,0.0282051282051281,0.0146174270511998
11340232,0.0256410256410255,0.0133593464054997
11340241,0.0392857142857141,0.0201625390439279
11340304,0.0634615384615386,0.0311549710061151
11340313,0.0395604395604395,0.0201186921855952
11340322,0.0282051282051281,0.014574036457952
11340331,0.0318681318681319,0.0164265390330039
11340340,0.048076923076923,0.0242879920603939
11340403,0.0612637362637364,0.0300505559163031
11340412,0.0447802197802198,0.0224761121365213
11340421,0.0396520146520145,0.0200573167669517
11340430,0.0458791208791208,0.0230542961939694
11341024,0.0403846153846152,0.0205283699493692
11341033,0.0305860805860806,0.0157513910339036
11341042,0.0396520146520145,0.0202209548761772
11341114,0.0407509157509157,0.0207006832035093
11341123,0.01996336996337,0.0104040673123482
11341132,0.0181318681318682,0.00947824023964999
11341141,0.0352564102564102,0.0180769331752718
11341204,0.0532051282051282,0.0264150160767355
11341213,0.0238095238095238,0.0122721726658498
11341222,0.0109890109890109,0.00575160759236266
11341231,0.0172161172161173,0.00895788871606677
11341240,0.0400183150183149,0.0202716717621457
11341303,0.0421245421245421,0.0210213655975677
11341312,0.0206959706959707,0.0106045126094924
11341321,0.015934065934066,0.00821727955720772
11341330,0.0278388278388279,0.0141757061886058
11341402,0.0447802197802198,0.0220185718208068
11341411,0.0314102564102564,0.015704507873001
11341420,0.0323260073260072,0.0161636267359293
11342014,0.0506410256410257,0.0253708326729168
11342023,0.0307692307692307,0.0157855574578872
11342032,0.0300366300366299,0.0154131067066009
11342041,0.0484432234432235,0.0243006978085551
11342104,0.0561355311355312,0.0277081999052046
11342113,0.0254578754578755,0.0130431083316907
11342122,0.0128205128205128,0.0066586960167862
11342131,0.0206959706959707,0.0106507138923984
11342140,0.0466117216117217,0.0232471283158135
11342203,0.0362637362637362,0.0181090885465834
11342212,0.0128205128205128,0.00657713292331969
11342221,0.00879120879120876,0.00452950554428324
11342230,0.0241758241758241,0.0122414691148636
11342302,0.0300366300366299,0.0148828723893297
11342311,0.0152014652014653,0.00766442066470825
11342320,0.0186813186813186,0.0093848562325106
11342401,0.0374542124542123,0.0181209608682115
11342410,0.030128205128205,0.0147138048509745
11343004,0.0722527472527473,0.0348372802951087
11343013,0.0445054945054945,0.022205535389017
11343022,0.0336996336996337,0.0169955895369619
11343031,0.0423076923076923,0.0210852317258633
11343040,0.0678571428571429,0.0327323139045112
11343103,0.0461538461538461,0.0226627891846945
11343112,0.0236263736263737,0.0119000671348718
11343121,0.0206959706959707,0.0104432571520421
11343130,0.0373626373626373,0.0184704419979711
11343202,0.031135531135531,0.015277184937027
11343211,0.0164835164835165,0.00822237532302
11343220,0.0216117216117215,0.0107075741250862
11343301,0.0296703296703297,0.0143298066761418
11343310,0.0230769230769231,0.0112330567289679
11343400,0.0392857142857143,0.0185168993404441
11344003,0.0693223443223444,0.0329124738840149
11344012,0.0506410256410257,0.0245312097311554
11344021,0.0491758241758242,0.0237972766312503
11344030,0.06492673992674,0.0307891202300354
11344102,0.0480769230769231,0.0229491273401747
11344111,0.0352564102564102,0.0170611193919464
11344120,0.041117216117216,0.0197256592378621
11344201,0.0378205128205127,0.0179104338991862
11344210,0.0323260073260072,0.015399175581746
11344300,0.0385531135531135,0.0179853584431246
11400244,0.0504578754578756,0.0246446271599618
11400334,0.0469780219780219,0.0228845333616633
11400343,0.048076923076923,0.0234758988256016
11400424,0.0519230769230771,0.0247091421096593
11400433,0.0486263736263736,0.0233755085754165
11400442,0.05485347985348,0.0262274293131275
11401144,0.0501831501831501,0.0248621074251886
11401234,0.0381868131868131,0.0191480978915181
11401243,0.0398351648351647,0.0199829352555001
11401324,0.0358058608058607,0.0177904633367341
11401333,0.0318681318681319,0.0159644393926781
11401342,0.0413003663003662,0.0204856857178382
11401414,0.043040293040293,0.0208048734231805
11401423,0.036172161172161,0.0177305156064122
11401432,0.0400183150183149,0.0195727648253197
11401441,0.0545787545787545,0.0262234846348726
11402044,0.0636446886446888,0.0312826723131111
11402134,0.0444139194139193,0.0223838425293251
11402143,0.0451465201465202,0.0227438179744824
11402224,0.0335164835164835,0.0169860590248982
11402233,0.0287545787545787,0.0146682213691542
11402242,0.0386446886446886,0.0194890124543544
11402314,0.0334249084249083,0.0167182066937316
11402323,0.0245421245421245,0.0124317252860341
11402332,0.0289377289377288,0.0145893349155555
11402341,0.0466117216117217,0.0230087220448042
11402404,0.0416666666666666,0.0202808527905288
11402413,0.0325091575091574,0.0160642997166916
11402422,0.0327838827838828,0.0162003864285998
11402431,0.04496336996337,0.0219020967250906
11402440,0.0665750915750917,0.0315665096150865
11403034,0.0656593406593408,0.0323651471138013
11403043,0.0640109890109891,0.0315539700109579
11403124,0.0475274725274726,0.0238772129432923
11403133,0.0417582417582417,0.0211054123327864
11403142,0.0493589743589744,0.0246700387899817
11403214,0.0389194139194138,0.0195963929627939
11403223,0.029120879120879,0.0148241644306474
11403232,0.0326007326007326,0.0165017849251052
11403241,0.0493589743589744,0.0244609907594102
11403304,0.0398351648351648,0.0198102928054646
11403313,0.0285714285714286,0.0144079592353534
11403322,0.0280219780219779,0.0141075561640915
11403331,0.0406593406593406,0.020145070995486
11403340,0.0640109890109891,0.0308223032697115
11403403,0.0376373626373626,0.0185477222753716
11403412,0.0356227106227105,0.0175445616002174
11403421,0.0442307692307691,0.0215061595393441
11403430,0.0634615384615386,0.0301418441984985
11404024,0.0753663003663004,0.0364142270630663
11404033,0.0684065934065935,0.033287087408263
11404042,0.0709706959706961,0.0342518595118717
11404114,0.0595238095238096,0.0292377470425154
11404123,0.049908424908425,0.0247598181494986
11404132,0.051007326007326,0.025186360817021
11404141,0.0628205128205129,0.0304598431782486
11404204,0.0519230769230771,0.0256140056917675
11404213,0.0409340659340658,0.0204158733277694
11404222,0.0393772893772893,0.0195892979875773
11404231,0.0497252747252748,0.024365242351593
11404240,0.0695054945054946,0.0331838618976404
11404303,0.0414835164835164,0.0205484111849136
11404312,0.0385531135531134,0.0190538604201735
11404321,0.0462454212454213,0.0225465131379177
11404330,0.0645604395604397,0.0307474117501447
11404402,0.0460622710622712,0.0223655740050799
11404411,0.0523809523809523,0.0250702281756861
11404420,0.0680402930402931,0.0318457772685274
11410144,0.0408424908424908,0.0204197474615211
11410234,0.034157509157509,0.0172576358863323
11410243,0.0337912087912087,0.0171399827966256
11410324,0.037087912087912,0.0184776104899802
11410333,0.0294871794871795,0.014897457074133
11410342,0.0359890109890109,0.0180828528435498
11410414,0.0496336996336996,0.0238653704743368
11410423,0.0378205128205127,0.0185920261542612
11410432,0.037087912087912,0.0183230245390312
11410441,0.0474358974358974,0.0231492284877452
11411044,0.0465201465201465,0.0232840288724806
11411134,0.0308608058608059,0.0158286961643287
11411143,0.0306776556776557,0.0157698671749682
11411224,0.0248168498168497,0.0127420091501535
11411233,0.0164835164835165,0.00856392411167356
11411242,0.0251831501831501,0.0129725551344841
11411314,0.0308608058608059,0.0154926817586321
11411323,0.0161172161172162,0.00826683264192288
11411332,0.0166666666666667,0.00856182848822956
11411341,0.0325091575091575,0.0163993239822877
11411404,0.0465201465201465,0.0224099146985006
11411413,0.0295787545787546,0.0146485715275388
11411422,0.0237179487179486,0.0118670595679485
11411431,0.0314102564102564,0.0156016423377052
11411440,0.0501831501831501,0.0243374265649333
11412034,0.0451465201465202,0.0229124875572614
11412043,0.0440476190476189,0.0223764638588273
11412124,0.030128205128205,0.0155303263941805
11412133,0.0212454212454213,0.011061461997195
11412142,0.0297619047619047,0.0153371144219908
11412214,0.0271978021978021,0.0139187577294581
11412223,0.0109890109890109,0.00573277095537286
11412232,0.0117216117216117,0.0061087172668507
11412241,0.0293956043956043,0.015004650569732
11412304,0.0363553113553112,0.0180821696292064
11412313,0.0157509157509158,0.00805111430710503
11412322,0.00915750915750912,0.00471734869780162
11412331,0.0190476190476191,0.00970436024103714
11412340,0.0429487179487178,0.0212594944972331
11412403,0.0330586080586079,0.0162318933353509
11412412,0.022069597069597,0.0109912233901897
11412421,0.0246336996336995,0.0122366708901749
11412430,0.0407509157509156,0.0198743450123561
11413024,0.0530219780219781,0.0266638425909829
11413033,0.0437728937728937,0.0222195740742078
11413042,0.0497252747252748,0.0249768782637759
11413114,0.0411172161172161,0.0208502643060566
11413123,0.0249084249084249,0.0128532153247407
11413132,0.0247252747252747,0.0127290155953085
11413141,0.0405677655677655,0.0204452105679501
11413204,0.0413003663003662,0.0206839546473623
11413213,0.0197802197802198,0.0101560366246174
11413222,0.0126373626373626,0.00652415437578038
11413231,0.0223443223443224,0.0113872892287906
11413240,0.0464285714285715,0.0229594210617807
11413303,0.0283882783882784,0.014211624146947
11413312,0.015934065934066,0.00807631070775174
11413321,0.0186813186813187,0.00941880494657606
11413330,0.0366300366300366,0.0180736328091421
11413402,0.032142857142857,0.0156946781798966
11413411,0.0295787545787546,0.0144534948998297
11413420,0.0405677655677654,0.0195488641213092
11414014,0.0701465201465202,0.0342080500232929
11414023,0.0554029304029304,0.0274613831621134
11414032,0.0532051282051282,0.0263316562243316
11414041,0.0635531135531137,0.0308910448776517
11414104,0.0613553113553115,0.0300617937583211
11414113,0.0416666666666666,0.0208612033002802
11414122,0.0341575091575091,0.0171744836322259
11414131,0.0413003663003663,0.0205111194702463
11414140,0.0606227106227107,0.0292982697591711
11414203,0.0403846153846152,0.0200411656149706
11414212,0.0279304029304028,0.0139953856195391
11414221,0.0297619047619047,0.0148142344534856
11414230,0.0458791208791209,0.0223484530499191
11414302,0.0345238095238094,0.0169367473148666
11414311,0.0314102564102564,0.0153886053931439
11414320,0.0422161172161171,0.0203548013415453
11414401,0.0437728937728937,0.0208016794659779
11414410,0.0496336996336996,0.0233298125363886
11420044,0.0402014652014652,0.0200805723295188
11420134,0.0315934065934065,0.0161689372949331
11420143,0.0308608058608058,0.0158601895579461
11420224,0.0313186813186813,0.0160150969409499
11420233,0.0214285714285714,0.0111226613888904
11420242,0.0283882783882784,0.0146538794951802
11420314,0.0418498168498167,0.0208551325312019
11420323,0.0249084249084248,0.0127363407841141
11420332,0.0227106227106226,0.0116808966990937
11420341,0.0352564102564101,0.0178839440694096
11420404,0.0607142857142858,0.0289319519245959
11420413,0.0413003663003662,0.0203289057015193
11420422,0.032051282051282,0.0160250097108245
11420431,0.0354395604395603,0.0176947168065246
11420440,0.0489926739926742,0.0240308557148852
11421034,0.0363553113553112,0.0185951730148978
11421043,0.0358058608058607,0.0183545495600533
11421124,0.0266483516483516,0.0138121619962307
11421133,0.0163003663003664,0.00855694234056175
11421142,0.0248168498168497,0.0129194585710273
11421214,0.0290293040293039,0.0148632076840363
11421223,0.00970695970695967,0.0050912030684054
11421232,0.00842490842490839,0.00443111107768118
11421241,0.0251831501831501,0.0130040786201496
11421304,0.0434981684981683,0.0214858623260359
11421313,0.0184981684981685,0.00945715726791531
11421322,0.00824175824175821,0.00427222151026467
11421331,0.0152014652014653,0.0078303080087429
11421340,0.0369047619047618,0.0185229394488127
11421403,0.0402014652014651,0.0196048798668121
11421412,0.0242673992673992,0.0121019465410206
11421421,0.0222527472527472,0.0111490191896573
11421430,0.034157509157509,0.0168993183190478
11422024,0.0408424908424908,0.0209063917922792
11422033,0.0305860805860805,0.0158271107977844
11422042,0.0386446886446886,0.0197887035489719
11422114,0.0337912087912088,0.0173397954206282
11422123,0.0139194139194139,0.00730069544564708
11422132,0.0128205128205128,0.00672540070187918
11422141,0.0304945054945054,0.0156623904773385
11422204,0.0401098901098901,0.020123272922019
11422213,0.0126373626373626,0.00655263583835501
11422222,0.00192307692307703,0.00100826827946601
11422231,0.0104395604395604,0.00541993841250245
11422240,0.0357142857142857,0.017991154215241
11422303,0.0267399267399266,0.0133825512900902
11422312,0.00842490842490839,0.00430841834876443
11422321,0.0073260073260073,0.00375108924542563
11422330,0.0234432234432234,0.0117876413462733
11422402,0.0298534798534799,0.0145630582706104
11422411,0.0211538461538461,0.0104321173968042
11422420,0.0276556776556777,0.0135479259310826
11423014,0.0561355311355312,0.028089726618508
11423023,0.0375457875457875,0.0191691578357731
11423032,0.0358974358974359,0.0183040527606541
11423041,0.0511904761904762,0.0255459115874712
11423104,0.0530219780219781,0.026353896086017
11423113,0.0261904761904762,0.0134211334306454
11423122,0.0155677655677655,0.00804836756808477
11423131,0.0236263736263737,0.0120709093499459
11423140,0.0478937728937729,0.0237166585076157
11423203,0.0302197802197801,0.0151646911669429
11423212,0.0113553113553113,0.00580921339752392
11423221,0.0104395604395604,0.00533227535182509
11423230,0.0274725274725274,0.0137383430620856
11423302,0.0232600732600732,0.0115080404599788
11423311,0.0141025641025642,0.0070385671457968
11423320,0.0221611721611721,0.0109427205993271
11423401,0.032142857142857,0.0153711648860759
11423410,0.0319597069597068,0.0152744761855137
11424004,0.0797619047619048,0.0382790946074801
11424013,0.0566849816849817,0.0279296275877411
11424022,0.0467032967032966,0.0231794302323773
11424031,0.0522893772893773,0.0256736732891313
11424040,0.0709706959706961,0.0339333670812754
11424103,0.0506410256410257,0.0248367676909347
11424112,0.0330586080586079,0.016477559363877
11424121,0.0315934065934065,0.0157013437431663
11424130,0.0462454212454213,0.0225168317989911
11424202,0.0342490842490842,0.0167636798016194
11424211,0.0251831501831501,0.0124032421910309
11424220,0.0327838827838828,0.0159460413340681
11424301,0.0330586080586079,0.0158391002364705
11424310,0.0330586080586079,0.015787486466816
11424400,0.0445970695970695,0.0206684093618761
11430034,0.0392857142857143,0.0198270210508308
11430043,0.0392857142857143,0.0198908515729676
11430124,0.037087912087912,0.018935051459821
11430133,0.0269230769230769,0.0139472627988394
11430142,0.0345238095238094,0.0177773444406106
11430214,0.0444139194139193,0.0223716110820661
11430223,0.0252747252747252,0.0130707912284026
11430232,0.0227106227106226,0.0118131206409576
11430241,0.0367216117216116,0.0188279954186352
11430304,0.0612637362637364,0.0297871989821353
11430313,0.0368131868131868,0.0185567488580253
11430322,0.0252747252747252,0.0129571991130328
11430331,0.0291208791208791,0.0149034530038786
11430340,0.0458791208791208,0.0230224868974616
11430403,0.0590659340659342,0.0284643350001423
11430412,0.0422161172161171,0.0208459650369466
11430421,0.037087912087912,0.0184804554727772
11430430,0.0436813186813186,0.0216430344655915
11431024,0.0413003663003662,0.0210605872373888
11431033,0.0313186813186813,0.0161642745373785
11431042,0.0402014652014651,0.0205579559793435
11431114,0.040018315018315,0.020383087207825
11431123,0.0194139194139195,0.0101330827202073
11431132,0.0177655677655678,0.00929731109208143
11431141,0.0350732600732601,0.0180105561672016
11431204,0.0508241758241759,0.025215057081894
11431213,0.021978021978022,0.0113108482601396
11431222,0.00970695970695967,0.00507019445298589
11431231,0.0164835164835165,0.00855648114687815
11431240,0.0398351648351647,0.0201291248194242
11431303,0.039010989010989,0.0193328290492491
11431312,0.0184981684981685,0.00940939134946093
11431321,0.0146520146520147,0.0074982374411238
11431330,0.0274725274725275,0.0138745404922037
11431402,0.0416666666666665,0.0201955041538412
11431411,0.0295787545787546,0.0145721496225173
11431420,0.0317765567765567,0.0156480860743392
11432014,0.0532051282051282,0.0267581377978212
11432023,0.0333333333333333,0.0171369709283048
11432032,0.0322344322344321,0.016567230522405
11432041,0.049908424908425,0.0250972639988232
11432104,0.0554029304029304,0.0274813738363644
11432113,0.0256410256410257,0.0131717437991764
11432122,0.0135531135531135,0.00704689634353964
11432131,0.0216117216117216,0.0111265346268884
11432140,0.0473443223443224,0.0236278841824545
11432203,0.0336996336996337,0.0168512349168543
11432212,0.0117216117216117,0.00600904824668786
11432221,0.00879120879120876,0.00451898272143189
11432230,0.0249084249084248,0.0125691647759741
11432302,0.0267399267399266,0.0131931949637152
11432311,0.013919413919414,0.00697306773230947
11432320,0.019047619047619,0.00948922512045781
11432401,0.0345238095238094,0.0165068754476083
11432410,0.0297619047619047,0.0143269506130213
11433004,0.0750000000000001,0.0363608651023274
11433013,0.0478021978021977,0.0239185706795723
11433022,0.0368131868131868,0.0185926011217799
11433031,0.0445054945054945,0.0222148356454495
11433040,0.0684065934065935,0.0331033751448613
11433103,0.0456043956043956,0.0225250357611755
11433112,0.0243589743589744,0.0123025331831153
11433121,0.021978021978022,0.0110984573209721
11433130,0.0384615384615384,0.0190156639704761
11433202,0.0287545787545787,0.014152608632113
11433211,0.0161172161172162,0.00803584516589921
11433220,0.0225274725274724,0.0111277023430711
11433301,0.0269230769230769,0.012969028451013
11433310,0.0230769230769231,0.0111582827521681
11433400,0.0376373626373626,0.0175494925734782
11434003,0.0722527472527473,0.0344878612885172
11434012,0.053937728937729,0.0261995597257573
11434021,0.0517399267399268,0.0250889421327754
11434030,0.0656593406593408,0.0312418351945843
11434102,0.0477106227106228,0.0229284297303914
11434111,0.0361721611721612,0.0175554992813019
11434120,0.0422161172161171,0.0202745100663775
11434201,0.0359890109890109,0.0171101341775904
11434210,0.0326923076923076,0.015561721456494
11434300,0.0370879120879121,0.0172603572373074
11440024,0.0519230769230771,0.025781856584489
11440033,0.0434981684981685,0.0218785701438885
11440042,0.0519230769230771,0.0259215049744687
11440114,0.0573260073260075,0.028358216496392
11440123,0.0389194139194138,0.0197446373397262
11440132,0.037087912087912,0.0189093210116265
11440141,0.0518315018315018,0.0260345777033362
11440204,0.0709706959706961,0.0342622192661956
11440213,0.0453296703296704,0.0226855378381846
11440222,0.0335164835164835,0.017054223050743
11440231,0.0380036630036629,0.0192999510284662
11440240,0.0563186813186815,0.0280377384957243
11440303,0.0627289377289378,0.0303816032886071
11440312,0.0436813186813185,0.0217082601767335
11440321,0.0381868131868131,0.0191551044161079
11440330,0.0462454212454212,0.0230546205101778
11440402,0.0651098901098902,0.0310600880303464
11440411,0.0523809523809523,0.0254156599537041
11440420,0.0504578754578756,0.0246113510627946
11441014,0.0613553113553115,0.0303520167199592
11441023,0.0427655677655676,0.0216390153806438
11441032,0.0422161172161171,0.0213858267156387
11441041,0.0597069597069598,0.0296510402602255
11441104,0.0684981684981686,0.0333152753737503
11441113,0.040018315018315,0.0201732462294931
11441122,0.028113553113553,0.014374627758816
11441131,0.0352564102564102,0.0179046634754078
11441140,0.0589743589743591,0.0291419890605168
11441203,0.0508241758241759,0.0249364826343701
11441212,0.0290293040293039,0.0146294095900083
11441221,0.0248168498168497,0.0125846990782641
11441230,0.0381868131868131,0.019103819634815
11441302,0.04496336996337,0.0218580456738223
11441311,0.0308608058608059,0.0152775442484546
11441320,0.0328754578754578,0.0162702550718952
11441401,0.0509157509157508,0.0241512095938139
11441410,0.043040293040293,0.0206476589270826
11442004,0.0797619047619048,0.0383799624997232
11442013,0.0522893772893773,0.026000667068018
11442022,0.0415750915750915,0.0208934079621988
11442031,0.0500915750915751,0.0249027778815209
11442040,0.0753663003663004,0.0363264996841109
11442103,0.053937728937729,0.02635881883584
11442112,0.0319597069597068,0.0160142867523781
11442121,0.0290293040293039,0.0145836065662386
11442130,0.0451465201465202,0.0222562297067568
11442202,0.0386446886446886,0.0188337580385353
11442211,0.0244505494505494,0.0121189089795582
11442220,0.0291208791208791,0.014357751658518
11442301,0.0363553113553112,0.0174069412646532
11442310,0.0297619047619047,0.0143775145075208
11442400,0.0445970695970695,0.0207940037783194
11443003,0.0720695970695971,0.0344424879596891
11443012,0.0524725274725275,0.0255963598743654
11443021,0.0508241758241759,0.0247685390053299
11443030,0.0671245421245422,0.0320417411345247
11443102,0.0486263736263737,0.023352286419909
11443111,0.0356227106227106,0.0173456793833901
11443120,0.0416666666666665,0.0201089732304728
11443201,0.0369047619047618,0.017546324721483
11443210,0.0315934065934065,0.0151100087076599
11443300,0.0369047619047619,0.0172211209818989
11444002,0.0724358974358975,0.0336990657619066
11444011,0.061904761904762,0.0290514553254803
11444020,0.0680402930402931,0.0316203372941791
11444101,0.0525641025641025,0.0244174621682515
11444110,0.0485347985347985,0.0226116992441779
11444200,0.0431318681318681,0.0198474122837967
12001444,0.0651098901098902,0.0315471579601301
12002344,0.054945054945055,0.0270880748889471
12002434,0.0556776556776557,0.0275393853751465
12002443,0.0534798534798535,0.0264196274875266
12003244,0.0564102564102564,0.0278372244763574
12003334,0.0498168498168499,0.0249148433645444
12003343,0.0487179487179488,0.0243380477528626
12003424,0.0571428571428572,0.0283265815713633
12003433,0.0487179487179488,0.0243693191028569
12003442,0.0534798534798535,0.0264383311156202
12004144,0.0695054945054946,0.0337533384569473
12004234,0.0571428571428572,0.0282833262843753
12004243,0.0571428571428572,0.0283095340966071
12004324,0.0571428571428572,0.028335456396051
12004333,0.0498168498168499,0.0249335871790328
12004342,0.0556776556776557,0.0276029782168812
12004414,0.0695054945054946,0.033886877071356
12004423,0.0564102564102564,0.0280031001082515
12004432,0.054945054945055,0.0272622605273926
12004441,0.0651098901098902,0.0317399675242632
12010444,0.0709706959706961,0.0341625754534831
12011344,0.0502747252747253,0.0249279445205767
12011434,0.0517399267399268,0.0258125408948896
12011443,0.0497252747252748,0.0247523008631763
12012244,0.0408424908424908,0.020468416359487
12012334,0.0355311355311355,0.0181153360480286
12012343,0.0336996336996337,0.0171464510746536
12012424,0.0452380952380952,0.0228870829406075
12012433,0.0353479853479853,0.0180470131930807
12012442,0.0401098901098901,0.0201972162619201
12013144,0.0451465201465202,0.022419921913512
12013234,0.0333333333333333,0.016977681807558
12013243,0.0320512820512819,0.0163145425390508
12013324,0.0362637362637362,0.0185460373123467
12013333,0.0259157509157509,0.0133791426709392
12013342,0.0318681318681318,0.0162547961845329
12013414,0.053937728937729,0.02705842300021
12013423,0.0364468864468864,0.0186598726211508
12013432,0.0333333333333333,0.0170381273745045
12013441,0.0445970695970694,0.0222969906443606
12014044,0.0607142857142858,0.0294390456888045
12014134,0.0451465201465202,0.0225023535124178
12014143,0.0447802197802198,0.0223449518363069
12014224,0.0415750915750915,0.02097270223039
12014233,0.0324175824175824,0.0165316477832176
12014242,0.0386446886446886,0.0195121586207384
12014314,0.0524725274725275,0.02629368354335
12014323,0.0351648351648352,0.0179834173200758
12014332,0.0326007326007326,0.0166719652496452
12014341,0.0447802197802198,0.0224584844074845
12014404,0.0753663003663004,0.0367606701775288
12014413,0.0530219780219781,0.0266394588611413
12014422,0.0423076923076923,0.0214592339370604
12014431,0.0456959706959708,0.0229689507259075
12014440,0.0607142857142858,0.0297498642797602
12020344,0.063003663003663,0.0309173184211109
12020434,0.063003663003663,0.0312164959573508
12020443,0.063003663003663,0.0310650046013985
12021244,0.043040293040293,0.0215531378882853
12021334,0.0380952380952381,0.019468414523827
12021343,0.036996336996337,0.0188373104087066
12021424,0.0467032967032966,0.0237674025125387
12021433,0.0384615384615384,0.0197030299704439
12021442,0.0437728937728937,0.0220786593252157
12022144,0.0364468864468864,0.0182119877428104
12022234,0.0255494505494506,0.0131450138004932
12022243,0.0240842490842491,0.0123662438565565
12022324,0.0292124542124542,0.0151419986703021
12022333,0.0185897435897435,0.00970996219729733
12022342,0.0248168498168498,0.0127846859424671
12022414,0.0474358974358974,0.0241677778702818
12022423,0.0299450549450549,0.0155463811398154
12022432,0.027014652014652,0.0139735554154689
12022441,0.0386446886446886,0.0195012572412483
12023044,0.0432234432234433,0.0211723184568872
12023134,0.0278388278388277,0.0141030625498315
12023143,0.0267399267399266,0.0135379307818166
12023224,0.0255494505494506,0.0131576368606461
12023233,0.0145604395604395,0.00756703293707662
12023242,0.0211538461538462,0.0108642866990683
12023314,0.0388278388278388,0.0198997780128886
12023323,0.018956043956044,0.00990633024409569
12023332,0.0156593406593406,0.00816736512844891
12023341,0.0289377289377288,0.0147607299543178
12023404,0.0652014652014652,0.0324968734030475
12023413,0.0399267399267399,0.0205113290486541
12023422,0.0277472527472528,0.0143710745265448
12023431,0.031135531135531,0.0159343660505585
12023440,0.0476190476190477,0.0236516803093031
12024034,0.0424908424908426,0.0208706045475513
12024043,0.0424908424908426,0.0208584751948815
12024124,0.0357142857142857,0.0178900888726116
12024133,0.0263736263736263,0.0133494735781345
12024142,0.0327838827838828,0.0164174847969337
12024214,0.043040293040293,0.0216430355179946
12024223,0.0240842490842491,0.0123623501280094
12024232,0.0211538461538462,0.0108556839325683
12024241,0.0342490842490842,0.0172234639182258
12024304,0.0644688644688645,0.0319305469324222
12024313,0.0380952380952381,0.0194538089990779
12024322,0.0255494505494506,0.0131726772713173
12024331,0.0293040293040292,0.0149608306160131
12024340,0.0468864468864469,0.0232884670609814
12024403,0.065934065934066,0.0327897821799789
12024412,0.0459706959706959,0.0233029576600402
12024421,0.0401098901098901,0.020332262578464
12024430,0.0483516483516484,0.0241024342601828
12030244,0.063003663003663,0.0310342428237369
12030334,0.0575091575091575,0.0289685112308891
12030343,0.0586080586080586,0.0293505817551246
12030424,0.0615384615384615,0.0310165869218224
12030433,0.0580586080586081,0.0293255339463075
12030442,0.0644688644688645,0.0320232745605098
12031144,0.0458791208791209,0.0227490143506922
12031234,0.0362637362637362,0.0185436805198344
12031243,0.0357142857142857,0.0182076715671466
12031324,0.0384615384615384,0.0198828890444718
12031333,0.0303113553113553,0.0157503779067273
12031342,0.036996336996337,0.0189390322209615
12031414,0.0524725274725275,0.0267862638515758
12031423,0.0393772893772893,0.0204010143061675
12031432,0.0384615384615384,0.0198055406182935
12031441,0.0497252747252748,0.0249584918557093
12032044,0.0417582417582418,0.0204261392449356
12032134,0.0282051282051281,0.0142965978815153
12032143,0.027106227106227,0.0137250196863395
12032224,0.0262820512820513,0.0135873696262314
12032233,0.0158424908424908,0.0082496509689849
12032242,0.0226190476190476,0.0116308651749572
12032314,0.0384615384615384,0.0198577470169296
12032323,0.0200549450549451,0.0105300968352936
12032332,0.0174908424908424,0.00914797706160025
12032341,0.0307692307692307,0.0157181832165543
12032404,0.0622710622710623,0.0313692840968175
12032413,0.0397435897435897,0.0205728705065797
12032422,0.0292124542124542,0.0152059037201784
12032431,0.0331501831501831,0.0170130823609767
12032440,0.0490842490842491,0.0243994688064787
12033034,0.0333333333333332,0.0164577652015107
12033043,0.0327838827838827,0.0161700213391188
12033124,0.0274725274725274,0.0138929267626748
12033133,0.0171245421245422,0.00873479292046469
12033142,0.0238095238095237,0.0120089571667231
12033214,0.0355311355311355,0.018100151707368
12033223,0.0154761904761904,0.00802985977629547
12033232,0.0123626373626373,0.0064020091280992
12033241,0.0261904761904761,0.0132761679811012
12033304,0.0575091575091575,0.0289111562074967
12033313,0.0303113553113553,0.01568507877505
12033322,0.0174908424908424,0.00911912912520442
12033331,0.0215201465201466,0.0110868794518909
12033340,0.0399267399267398,0.0199670924234902
12033403,0.0591575091575092,0.0298551497004229
12033412,0.0391941391941392,0.020127799095685
12033421,0.0335164835164835,0.0171706530695683
12033430,0.042124542124542,0.0211562920193335
